F26Q10000429|202602|314000.00|XX|0|360|||||6.000|0.00|||||||||||0.00|||90||||||314000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000429|202603|313000.00|00|1|359|||||6.000|0.00|||||||||||0.00|||89||||||313000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000440|202602|204000.00|XX|0|360|||||6.490|0.00|||||||||||0.00|||76||||||204000.00|7|OTHER|0.00
F26Q10000440|202603|204000.00|00|1|359|||||6.490|0.00|||||||||||0.00|||75||||||204000.00|7|PHH ASSET SERVICES LLC|0.00
F26Q10000445|202601|179000.00|XX|0|360|||||6.990|0.00|||||||||||0.00|||87||||||179000.00|N|OTHER|0.00
F26Q10000445|202602|178000.00|00|1|359|||||6.990|0.00|||||||||||0.00|||86||||||178000.00|N|OTHER|0.00
F26Q10000445|202603|178000.00|00|2|358|||||6.990|0.00|||||||||||0.00|||86||||||178000.00|N|OTHER|0.00
F26Q10000446|202602|276000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||80||||||276000.00|7|OTHER|0.00
F26Q10000446|202603|276000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||81||||||276000.00|7|OTHER|0.00
F26Q10000447|202602|334000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||58||||||334000.00|7|OTHER|0.00
F26Q10000447|202603|332000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||58||||||332000.00|7|OTHER|0.00
F26Q10000455|202602|388000.00|XX|0|360|||||6.115|0.00|||||||||||0.00|||97||||||388000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000455|202603|387000.00|00|1|359|||||6.115|0.00|||||||||||0.00|||93||||||387000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000471|202602|275000.00|XX|0|360|||||6.000|0.00|||||||||||0.00|||100||||||275000.00|N|OTHER|0.00
F26Q10000471|202603|274000.00|00|1|359|||||6.000|0.00|||||||||||0.00|||99||||||274000.00|N|OTHER|0.00
F26Q10000500|202602|296000.00|XX|0|360|||||6.000|0.00|||||||||||0.00|||45||||||296000.00|7|OTHER|0.00
F26Q10000500|202603|290000.00|00|1|359|||||6.000|0.00|||||||||||0.00|||44||||||290000.00|7|OTHER|0.00
F26Q10000506|202602|212000.00|XX|0|360|||||5.990|0.00|||||||||||0.00|||62||||||212000.00|7|OTHER|0.00
F26Q10000506|202603|212000.00|00|1|359|||||5.990|0.00|||||||||||0.00|||62||||||212000.00|7|OTHER|0.00
F26Q10000547|202602|150000.00|XX|0|360|||||6.122|0.00|||||||||||0.00|||999||||||150000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000547|202603|150000.00|00|1|359|||||6.122|0.00|||||||||||0.00|||999||||||150000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
